id,distributor,name,discipline,long_description,price,currency,organization,key_words,modules,modules_number,modules_type,avg_length,description,schema,education_type,age,terms,test,amount_restrictions,level_counts,teachers_present,tutors_present,facilitators_present,feedback,co_ed,practice,forums,individualization,disabled,webinars,analytics,deadlines,post_entrance,training_materials,browsers,technologies,requsites,payment,os_list,tools,peripherals,authors,author_degree,author_awards,author_position,valued_work,certification,language,org_link,start_date,end_date,length,sync,assessmet,lms,course_id,prerequesetes,image,video,interests,skills,ways,code
108,openedu,"Методы и алгоритмы теории графов",,,"Бесплатно",null,ITMOUniversity,auto,auto,null,null,null,"Трудоемкость курса - 3 зачетные единицы, и он рассчитан на 10 недель. Средняя недельная нагрузка на обучающегося - 10 часов.",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ITMOUniversity/AGRAPH,2019-09-09T09:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ITMOUniversity+AGRAPH+fall_2019,auto,https://courses.openedu.ru/asset-v1:ITMOUniversity+AGRAPH+fall_2019+type@asset+block@Logo_MetAlgorLAST.png,None,auto,auto,auto,45
109,openedu,"Методы и алгоритмы теории графов",,,"Бесплатно",null,ITMOUniversity,auto,auto,null,null,null,"Трудоемкость курса - 3 зачетные единицы, и он рассчитан на 10 недель. Средняя недельная нагрузка на обучающегося - 10 часов.",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ITMOUniversity/AGRAPH,2019-09-16T06:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ITMOUniversity+AGRAPH+fall_2019_itmo_1,auto,https://courses.openedu.ru/asset-v1:ITMOUniversity+AGRAPH+fall_2019_itmo_1+type@asset+block@Logo_MetAlgorLAST.png,None,auto,auto,auto,46
110,openedu,"Методы и алгоритмы теории графов",,,"Бесплатно",null,ITMOUniversity,auto,auto,null,null,null,"Трудоемкость курса - 3 зачетные единицы, и он рассчитан на 10 недель. Средняя недельная нагрузка на обучающегося - 10 часов.",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ITMOUniversity/AGRAPH,2019-09-12T05:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ITMOUniversity+AGRAPH+fall_2019_itmo_all,auto,https://courses.openedu.ru/asset-v1:ITMOUniversity+AGRAPH+fall_2019_itmo_all+type@asset+block@Logo_MetAlgorLAST.png,None,auto,auto,auto,47
111,openedu,"Методы и алгоритмы теории графов",,,"Бесплатно",null,ITMOUniversity,auto,auto,null,null,null,"Трудоемкость курса - 3 зачетные единицы, и он рассчитан на 10 недель. Средняя недельная нагрузка на обучающегося - 10 часов.",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ITMOUniversity/AGRAPH,2017-09-04T09:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ITMOUniversity+AGRAPH+special_2017,auto,https://courses.openedu.ru/asset-v1:ITMOUniversity+AGRAPH+special_2017+type@asset+block@Logo_MetAlgorLAST.png,None,auto,auto,auto,48
112,openedu,"Методы и алгоритмы теории графов",,,"Бесплатно",null,ITMOUniversity,auto,auto,null,null,null,"Трудоемкость курса - 3 зачетные единицы, и он рассчитан на 10 недель. Средняя недельная нагрузка на обучающегося - 10 часов.",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ITMOUniversity/AGRAPH,2019-02-08T05:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ITMOUniversity+AGRAPH+special_2018,auto,https://courses.openedu.ru/asset-v1:ITMOUniversity+AGRAPH+special_2018+type@asset+block@Logo_MetAlgorLAST.png,None,auto,auto,auto,49
113,openedu,"Методы и алгоритмы теории графов",,,"Бесплатно",null,ITMOUniversity,auto,auto,null,null,null,"Трудоемкость курса - 3 зачетные единицы, и он рассчитан на 10 недель. Средняя недельная нагрузка на обучающегося - 10 часов.",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ITMOUniversity/AGRAPH,2018-09-10T06:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ITMOUniversity+AGRAPH+special_2018_1,auto,https://courses.openedu.ru/asset-v1:ITMOUniversity+AGRAPH+special_2018_1+type@asset+block@Logo_MetAlgorLAST.png,None,auto,auto,auto,50
114,openedu,"Методы и алгоритмы теории графов",,,"Бесплатно",null,ITMOUniversity,auto,auto,null,null,null,"Трудоемкость курса - 3 зачетные единицы, и он рассчитан на 10 недель. Средняя недельная нагрузка на обучающегося - 10 часов.",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ITMOUniversity/AGRAPH,2019-02-04T06:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ITMOUniversity+AGRAPH+special_2018_2,auto,https://courses.openedu.ru/asset-v1:ITMOUniversity+AGRAPH+special_2018_2+type@asset+block@Logo_MetAlgorLAST.png,None,auto,auto,auto,51
115,openedu,"(2016-1) Методы и алгоритмы теории графов",,,"Бесплатно",null,ITMOUniversity,auto,auto,null,null,null,"Трудоемкость курса - 3 зачетные единицы, и он рассчитан на 10 недель. Средняя недельная нагрузка на обучающегося - 10 часов.",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ITMOUniversity/AGRAPH,2016-03-07T09:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ITMOUniversity+AGRAPH+spring_2016,auto,https://courses.openedu.ru/asset-v1:ITMOUniversity+AGRAPH+spring_2016+type@asset+block@Logo_MetAlgorLAST.png,None,auto,auto,auto,52
116,openedu,"Методы и алгоритмы теории графов",,,"Бесплатно",null,ITMOUniversity,auto,auto,null,null,null,"Трудоемкость курса - 3 зачетные единицы, и он рассчитан на 10 недель. Средняя недельная нагрузка на обучающегося - 10 часов.",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ITMOUniversity/AGRAPH,2017-02-20T09:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ITMOUniversity+AGRAPH+spring_2017,auto,https://courses.openedu.ru/asset-v1:ITMOUniversity+AGRAPH+spring_2017+type@asset+block@Logo_MetAlgorLAST.png,None,auto,auto,auto,53
117,openedu,"Методы и алгоритмы теории графов",,,"Бесплатно",null,ITMOUniversity,auto,auto,null,null,null,"Трудоемкость курса - 3 зачетные единицы, и он рассчитан на 10 недель. Средняя недельная нагрузка на обучающегося - 10 часов.",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ITMOUniversity/AGRAPH,2018-02-19T09:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ITMOUniversity+AGRAPH+spring_2018,auto,https://courses.openedu.ru/asset-v1:ITMOUniversity+AGRAPH+spring_2018+type@asset+block@Logo_MetAlgorLAST.png,None,auto,auto,auto,54
118,openedu,"Методы и алгоритмы теории графов",,,"Бесплатно",null,ITMOUniversity,auto,auto,null,null,null,"Трудоемкость курса - 3 зачетные единицы, и он рассчитан на 10 недель. Средняя недельная нагрузка на обучающегося - 10 часов.",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ITMOUniversity/AGRAPH,2019-02-11T09:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ITMOUniversity+AGRAPH+spring_2019,auto,https://courses.openedu.ru/asset-v1:ITMOUniversity+AGRAPH+spring_2019+type@asset+block@Logo_MetAlgorLAST.png,None,auto,auto,auto,55
119,openedu,"(DEMO)Анализ инвестиционных проектов и программ",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/AIPP,2018-02-12T06:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+AIPP+DEMO,auto,https://courses.openedu.ru/asset-v1:hse+AIPP+DEMO+type@asset+block@images_course_image.jpg,None,auto,auto,auto,56
120,openedu,"(2016-2) Анализ инвестиционных проектов и программ",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/AIPP,2016-09-26T09:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+AIPP+fall_2016,auto,https://courses.openedu.ru/asset-v1:hse+AIPP+fall_2016+type@asset+block@images_course_image.jpg,None,auto,auto,auto,57
121,openedu,"(2017-2)Анализ инвестиционных проектов и программ",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/AIPP,2017-09-11T09:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+AIPP+fall_2017,auto,https://courses.openedu.ru/asset-v1:hse+AIPP+fall_2017+type@asset+block@images_course_image.jpg,None,auto,auto,auto,58
122,openedu,"(2018-2)Анализ инвестиционных проектов и программ",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/AIPP,2018-09-03T03:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+AIPP+fall_2018,auto,https://courses.openedu.ru/asset-v1:hse+AIPP+fall_2018+type@asset+block@images_course_image.jpg,None,auto,auto,auto,59
123,openedu,"Анализ инвестиционных проектов и программ",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/AIPP,2019-09-02T03:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+AIPP+fall_2019,auto,https://courses.openedu.ru/asset-v1:hse+AIPP+fall_2019+type@asset+block@images_course_image.jpg,None,auto,auto,auto,60
124,openedu,"(2017-1) Анализ инвестиционных проектов и программ",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/AIPP,2017-02-26T21:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+AIPP+spring_2017,auto,https://courses.openedu.ru/asset-v1:hse+AIPP+spring_2017+type@asset+block@images_course_image.jpg,None,auto,auto,auto,61
125,openedu,"(2019-1)Анализ инвестиционных проектов и программ",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/AIPP,2019-02-04T03:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+AIPP+spring_2019,auto,https://courses.openedu.ru/asset-v1:hse+AIPP+spring_2019+type@asset+block@images_course_image.jpg,None,auto,auto,auto,62
126,openedu,"(2018-1)Анализ инвестиционных проектов и программ",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/AIPP,2018-02-12T06:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+AIPP+winter_2018,auto,https://courses.openedu.ru/asset-v1:hse+AIPP+winter_2018+type@asset+block@images_course_image.jpg,None,auto,auto,auto,63
127,openedu,"Эксплуатация аэропортов",,,"Бесплатно",null,ssau,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ssau/AIRPORT,2018-10-01T07:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ssau+AIRPORT+Fall_2018,auto,https://courses.openedu.ru/asset-v1:ssau+AIRPORT+Fall_2018+type@asset+block@images_course_image.jpg,None,auto,auto,auto,64
128,openedu,"Эксплуатация аэропортов",,,"Бесплатно",null,ssau,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ssau/AIRPORT,2019-09-09T06:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ssau+AIRPORT+Fall_2019,auto,https://courses.openedu.ru/asset-v1:ssau+AIRPORT+Fall_2019+type@asset+block@images_course_image.jpg,None,auto,auto,auto,65
129,openedu,"Эксплуатация аэропортов",,,"Бесплатно",null,ssau,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ssau/AIRPORT,2019-02-04T07:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ssau+AIRPORT+spring_2019,auto,https://courses.openedu.ru/asset-v1:ssau+AIRPORT+spring_2019+type@asset+block@images_course_image.jpg,None,auto,auto,auto,66
130,openedu,"Эксплуатация аэропортов",,,"Бесплатно",null,ssau,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ssau/AIRPORT,2019-05-13T06:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ssau+AIRPORT+Summer_2019,auto,https://courses.openedu.ru/asset-v1:ssau+AIRPORT+Summer_2019+type@asset+block@images_course_image.jpg,None,auto,auto,auto,67
131,openedu,"Анализ данных на практике",,,"Бесплатно",null,mipt,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/mipt/ANDATA,2030-01-01T00:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:mipt+ANDATA+fall_2017,auto,https://courses.openedu.ru/asset-v1:mipt+ANDATA+fall_2017+type@asset+block@images_course_image.jpg,None,auto,auto,auto,68
132,openedu,"Разработка Android-приложений для мобильных устройств",,,"Бесплатно",null,ITMOUniversity,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ITMOUniversity/ANDROID,2019-02-20T09:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ITMOUniversity+ANDROID+Demo_2019,auto,https://courses.openedu.ru/asset-v1:ITMOUniversity+ANDROID+Demo_2019+type@asset+block@images_course_image.jpg,None,auto,auto,auto,69
133,openedu,"Разработка Android приложений для мобильных устройств",,,"Бесплатно",null,ITMOUniversity,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ITMOUniversity/ANDROID,2018-10-15T09:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ITMOUniversity+ANDROID+fall_2018,auto,https://courses.openedu.ru/asset-v1:ITMOUniversity+ANDROID+fall_2018+type@asset+block@images_course_image.jpg,None,auto,auto,auto,70
134,openedu,"Разработка Android-приложений для мобильных устройств",,,"Бесплатно",null,ITMOUniversity,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ITMOUniversity/ANDROID,2019-09-09T09:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ITMOUniversity+ANDROID+fall_2019,auto,https://courses.openedu.ru/asset-v1:ITMOUniversity+ANDROID+fall_2019+type@asset+block@images_course_image.jpg,None,auto,auto,auto,71
135,openedu,"Разработка Android-приложений для мобильных устройств",,,"Бесплатно",null,ITMOUniversity,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ITMOUniversity/ANDROID,2019-09-09T09:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ITMOUniversity+ANDROID+fall_2019_urfu,auto,https://courses.openedu.ru/asset-v1:ITMOUniversity+ANDROID+fall_2019_urfu+type@asset+block@images_course_image.jpg,None,auto,auto,auto,72
